method,repeat,metric,value
Random Convex MDT_t2,57,ari,0.45324197452690207
Random Convex MDT_t2,58,ami,0.7083199901195233
Random Convex MDT_t2,58,ari,0.5707901714383755
Random Convex MDT_t2,59,ami,0.6855319277744728
Random Convex MDT_t2,59,ari,0.5381733094023801
Random Convex MDT_t2,60,ami,0.6534527372414445
Random Convex MDT_t2,60,ari,0.4638624386719896
Random Convex MDT_t2,61,ami,0.7071502374240852
Random Convex MDT_t2,61,ari,0.5673336657066245
Random Convex MDT_t2,62,ami,0.6582342546114773
Random Convex MDT_t2,62,ari,0.5000910885724011
Random Convex MDT_t2,63,ami,0.6606785986479116
Random Convex MDT_t2,63,ari,0.5014620818529204
Random Convex MDT_t2,64,ami,0.6521853770658503
Random Convex MDT_t2,64,ari,0.4366136454772173
Random Convex MDT_t2,65,ami,0.7021275932136354
Random Convex MDT_t2,65,ari,0.559726096876377
Random Convex MDT_t2,66,ami,0.7023528488789117
Random Convex MDT_t2,66,ari,0.5606894995427043
Random Convex MDT_t2,67,ami,0.646332155188143
Random Convex MDT_t2,67,ari,0.46772964204926476
Random Convex MDT_t2,68,ami,0.683429145311924
Random Convex MDT_t2,68,ari,0.5341344702126752
Random Convex MDT_t2,69,ami,0.6574413652477826
Random Convex MDT_t2,69,ari,0.49912283675413854
Random Convex MDT_t2,70,ami,0.6533239544444133
Random Convex MDT_t2,70,ari,0.4926605042590675
Random Convex MDT_t2,71,ami,0.7087193693915534
Random Convex MDT_t2,71,ari,0.5700668423432026
Random Convex MDT_t2,72,ami,0.6212598091519228
Random Convex MDT_t2,72,ari,0.42608723075771865
Random Convex MDT_t2,73,ami,0.6084239137014688
Random Convex MDT_t2,73,ari,0.40973817554578346
Random Convex MDT_t2,74,ami,0.6599323194720718
Random Convex MDT_t2,74,ari,0.44605597847257605
Random Convex MDT_t2,75,ami,0.7052184290296681
Random Convex MDT_t2,75,ari,0.5658143373986635
Random Convex MDT_t2,76,ami,0.7019271403053577
Random Convex MDT_t2,76,ari,0.5602167892596432
Random Convex MDT_t2,77,ami,0.6758253884366295
Random Convex MDT_t2,77,ari,0.5179489934585579
Random Convex MDT_t2,78,ami,0.6631632801284829
Random Convex MDT_t2,78,ari,0.5102643928778077
Random Convex MDT_t2,79,ami,0.6248603502602335
Random Convex MDT_t2,79,ari,0.4523435439508203
Random Convex MDT_t2,80,ami,0.6705327489132944
Random Convex MDT_t2,80,ari,0.5134840182982573
Random Convex MDT_t2,81,ami,0.6534811762831161
Random Convex MDT_t2,81,ari,0.48641489712789504
Random Convex MDT_t2,82,ami,0.6673935427401929
Random Convex MDT_t2,82,ari,0.5075587233247281
Random Convex MDT_t2,83,ami,0.6489448512598478
Random Convex MDT_t2,83,ari,0.4575800718420169
Random Convex MDT_t2,84,ami,0.65415783754275
Random Convex MDT_t2,84,ari,0.49253280648205655
Random Convex MDT_t2,85,ami,0.7016688856021257
Random Convex MDT_t2,85,ari,0.5897342319312311
Random Convex MDT_t2,86,ami,0.640396458921677
Random Convex MDT_t2,86,ari,0.46633675984704526
Random Convex MDT_t2,87,ami,0.6200396601500221
Random Convex MDT_t2,87,ari,0.42939970445105513
Random Convex MDT_t2,88,ami,0.7073192928116131
Random Convex MDT_t2,88,ari,0.5683171303735496
Random Convex MDT_t2,89,ami,0.6164628185169219
Random Convex MDT_t2,89,ari,0.3679877934636549
Random Convex MDT_t2,90,ami,0.6720077610930004
Random Convex MDT_t2,90,ari,0.5165231321897944
Random Convex MDT_t2,91,ami,0.6589566720920486
Random Convex MDT_t2,91,ari,0.5011621229682713
Random Convex MDT_t2,92,ami,0.6693016340658107
Random Convex MDT_t2,92,ari,0.5114172311824157
Random Convex MDT_t2,93,ami,0.6115017339972332
Random Convex MDT_t2,93,ari,0.3711598800327726
Random Convex MDT_t2,94,ami,0.6661643625895416
Random Convex MDT_t2,94,ari,0.486511142268229
Random Convex MDT_t2,95,ami,0.6974059271869598
Random Convex MDT_t2,95,ari,0.5544658489761078
Random Convex MDT_t2,96,ami,0.6735328345316517
Random Convex MDT_t2,96,ari,0.5193405960778036
Random Convex MDT_t2,97,ami,0.6749513366182969
Random Convex MDT_t2,97,ari,0.5210580484219836
Random Convex MDT_t2,98,ami,0.6109829549354385
Random Convex MDT_t2,98,ari,0.39744029511473455
Random Convex MDT_t2,99,ami,0.6187510235376336
Random Convex MDT_t2,99,ari,0.44228122554291094
Random Convex MDT_t3,0,ami,0.7193792895261986
Random Convex MDT_t3,0,ari,0.6140290389653674
Random Convex MDT_t3,1,ami,0.6555352713857452
Random Convex MDT_t3,1,ari,0.5023351955567104
Random Convex MDT_t3,2,ami,0.6838516365381757
Random Convex MDT_t3,2,ari,0.5259774074488757
Random Convex MDT_t3,3,ami,0.7003579833621157
Random Convex MDT_t3,3,ari,0.5607535288643855
Random Convex MDT_t3,4,ami,0.6877047539765717
Random Convex MDT_t3,4,ari,0.49902725918593677
Random Convex MDT_t3,5,ami,0.6995446641672154
