method,repeat,metric,value
Random Convex MDT_t2,23,ami,0.7471511813022449
Random Convex MDT_t2,23,ari,0.6668605391171386
Random Convex MDT_t2,24,chs,3.777103645392134
Random Convex MDT_t2,24,ami,0.7461834078252034
Random Convex MDT_t2,24,ari,0.6937620136846944
Random Convex MDT_t2,25,chs,3.8625656966628243
Random Convex MDT_t2,25,ami,0.7311951767195586
Random Convex MDT_t2,25,ari,0.6501998865040455
Random Convex MDT_t2,26,chs,3.838834744536178
Random Convex MDT_t2,26,ami,0.7441678260212087
Random Convex MDT_t2,26,ari,0.6652505229689316
Random Convex MDT_t2,27,chs,3.888834095051684
Random Convex MDT_t2,27,ami,0.7073505867780805
Random Convex MDT_t2,27,ari,0.6341618100208698
Random Convex MDT_t2,28,chs,3.8753341692980228
Random Convex MDT_t2,28,ami,0.7270037011596437
Random Convex MDT_t2,28,ari,0.6549738313023193
Random Convex MDT_t2,29,chs,3.7558462571611018
Random Convex MDT_t2,29,ami,0.6968547963502596
Random Convex MDT_t2,29,ari,0.630250270535984
Random Convex MDT_t2,30,chs,3.708416895475257
Random Convex MDT_t2,30,ami,0.6729379497687143
Random Convex MDT_t2,30,ari,0.582344879164158
Random Convex MDT_t2,31,chs,3.8265093252112607
Random Convex MDT_t2,31,ami,0.71575627584791
Random Convex MDT_t2,31,ari,0.6421064432290512
Random Convex MDT_t2,32,chs,3.851376725343085
Random Convex MDT_t2,32,ami,0.6961806172876313
Random Convex MDT_t2,32,ari,0.6228229232305826
Random Convex MDT_t2,33,chs,3.7635972378963842
Random Convex MDT_t2,33,ami,0.7893434619509769
Random Convex MDT_t2,33,ari,0.7539948840113121
Random Convex MDT_t2,34,chs,3.8809511118334887
Random Convex MDT_t2,34,ami,0.6890468552057915
Random Convex MDT_t2,34,ari,0.6120072433486557
Random Convex MDT_t2,35,chs,3.833430787288337
Random Convex MDT_t2,35,ami,0.7173160155059101
Random Convex MDT_t2,35,ari,0.6549440986738806
Random Convex MDT_t2,36,chs,3.8735113993904067
Random Convex MDT_t2,36,ami,0.7300019655389427
Random Convex MDT_t2,36,ari,0.6581775285619637
Random Convex MDT_t2,37,chs,3.689666592044756
Random Convex MDT_t2,37,ami,0.6421569709381763
Random Convex MDT_t2,37,ari,0.5254505520448213
Random Convex MDT_t2,38,chs,3.8793619622472333
Random Convex MDT_t2,38,ami,0.6930386465625341
Random Convex MDT_t2,38,ari,0.6082127331112351
Random Convex MDT_t2,39,chs,3.8483631927653996
Random Convex MDT_t2,39,ami,0.734802368308126
Random Convex MDT_t2,39,ari,0.6460227248895842
Random Convex MDT_t2,40,chs,3.7044778411494477
Random Convex MDT_t2,40,ami,0.6438296265639587
Random Convex MDT_t2,40,ari,0.5041946656265657
Random Convex MDT_t2,41,chs,3.7472512085816767
Random Convex MDT_t2,41,ami,0.7433934683135529
Random Convex MDT_t2,41,ari,0.6798697509108849
Random Convex MDT_t2,42,chs,3.6356349095642804
Random Convex MDT_t2,42,ami,0.7038834995939415
Random Convex MDT_t2,42,ari,0.5434547942643921
Random Convex MDT_t2,43,chs,3.8587355722381247
Random Convex MDT_t2,43,ami,0.7727529140428696
Random Convex MDT_t2,43,ari,0.6915992289282289
Random Convex MDT_t2,44,chs,3.8634194538731927
Random Convex MDT_t2,44,ami,0.7196013546974305
Random Convex MDT_t2,44,ari,0.6550271168021652
Random Convex MDT_t2,45,chs,3.6920104699303606
Random Convex MDT_t2,45,ami,0.6651639372911735
Random Convex MDT_t2,45,ari,0.5264557005612754
Random Convex MDT_t2,46,chs,3.8873030515073976
Random Convex MDT_t2,46,ami,0.7270037011596437
Random Convex MDT_t2,46,ari,0.6549738313023193
Random Convex MDT_t2,47,chs,3.8465975439604483
Random Convex MDT_t2,47,ami,0.637837484597211
Random Convex MDT_t2,47,ari,0.5420891823493995
Random Convex MDT_t2,48,chs,3.8563972512762894
Random Convex MDT_t2,48,ami,0.6985866753070483
Random Convex MDT_t2,48,ari,0.6384358519363104
Random Convex MDT_t2,49,chs,3.7290731256387937
Random Convex MDT_t2,49,ami,0.6049819547769522
Random Convex MDT_t2,49,ari,0.4012186440288739
Random Convex MDT_t2,50,chs,3.859251706910727
Random Convex MDT_t2,50,ami,0.6778580072689065
Random Convex MDT_t2,50,ari,0.6107894512247162
Random Convex MDT_t2,51,chs,3.7661035124945554
Random Convex MDT_t2,51,ami,0.6922333011076329
Random Convex MDT_t2,51,ari,0.5749171120409203
Random Convex MDT_t2,52,chs,3.805067227266348
Random Convex MDT_t2,52,ami,0.6798340865899629
Random Convex MDT_t2,52,ari,0.6010925480577808
Random Convex MDT_t2,53,chs,3.8666610064738594
Random Convex MDT_t2,53,ami,0.7351784528024703
Random Convex MDT_t2,53,ari,0.6650669515645282
Random Convex MDT_t2,54,chs,3.7285522783705956
Random Convex MDT_t2,54,ami,0.7536196833885328
Random Convex MDT_t2,54,ari,0.6456595884043972
Random Convex MDT_t2,55,chs,3.8811182765072374
Random Convex MDT_t2,55,ami,0.7347613718838071
Random Convex MDT_t2,55,ari,0.6552751386422735
Random Convex MDT_t2,56,chs,3.7336865028702526
Random Convex MDT_t2,56,ami,0.6511993660870812
Random Convex MDT_t2,56,ari,0.5450958072472016
Random Convex MDT_t2,57,chs,3.8835948960389026
Random Convex MDT_t2,57,ami,0.6916309719789007
Random Convex MDT_t2,57,ari,0.6293402748143723
Random Convex MDT_t2,58,chs,3.746696480555335
Random Convex MDT_t2,58,ami,0.6872914879676582
Random Convex MDT_t2,58,ari,0.6091288711305939
Random Convex MDT_t2,59,chs,3.7736835692872406
Random Convex MDT_t2,59,ami,0.7399684791164113
Random Convex MDT_t2,59,ari,0.671055864171005
Random Convex MDT_t2,60,chs,3.634591425342072
Random Convex MDT_t2,60,ami,0.6601369507382367
Random Convex MDT_t2,60,ari,0.5999424409863212
Random Convex MDT_t2,61,chs,3.8394649098324023
Random Convex MDT_t2,61,ami,0.7372167387724293
Random Convex MDT_t2,61,ari,0.6716636250771122
Random Convex MDT_t2,62,chs,3.7103980998002806
Random Convex MDT_t2,62,ami,0.588777285532177
Random Convex MDT_t2,62,ari,0.5039232322665694
Random Convex MDT_t2,63,chs,3.881344403293165
Random Convex MDT_t2,63,ami,0.7161550370994287
Random Convex MDT_t2,63,ari,0.6406567899819469
Random Convex MDT_t2,64,chs,3.7611605212112535
Random Convex MDT_t2,64,ami,0.6948095420083626
Random Convex MDT_t2,64,ari,0.5895396905572097
Random Convex MDT_t2,65,chs,3.7109671888076847
Random Convex MDT_t2,65,ami,0.6601453749191246
Random Convex MDT_t2,65,ari,0.5706137113300951
Random Convex MDT_t2,66,chs,3.547177943740157
Random Convex MDT_t2,66,ami,0.679655350151068
Random Convex MDT_t2,66,ari,0.5495310537633699
Random Convex MDT_t2,67,chs,3.519203992154401
Random Convex MDT_t2,67,ami,0.5900301826824399
Random Convex MDT_t2,67,ari,0.4390444908750041
Random Convex MDT_t2,68,chs,3.8496795949807114
Random Convex MDT_t2,68,ami,0.7417055562790013
Random Convex MDT_t2,68,ari,0.6595713954667732
Random Convex MDT_t2,69,chs,3.806857859894002
Random Convex MDT_t2,69,ami,0.7650622859026087
Random Convex MDT_t2,69,ari,0.6856566006760512
Random Convex MDT_t2,70,chs,3.7235802122476125
Random Convex MDT_t2,70,ami,0.7132311046718243
Random Convex MDT_t2,70,ari,0.6528264195086835
Random Convex MDT_t2,71,chs,3.890901810421659
Random Convex MDT_t2,71,ami,0.7438585024111881
Random Convex MDT_t2,71,ari,0.6632990101147781
Random Convex MDT_t2,72,chs,3.893913225706721
Random Convex MDT_t2,72,ami,0.72993192447105
Random Convex MDT_t2,72,ari,0.65373524981223
Random Convex MDT_t2,73,chs,3.77977353346055
Random Convex MDT_t2,73,ami,0.750375363543818
Random Convex MDT_t2,73,ari,0.7151274198711699
Random Convex MDT_t2,74,chs,3.701171551163646
Random Convex MDT_t2,74,ami,0.6931359249696553
Random Convex MDT_t2,74,ari,0.6033811631811937
Random Convex MDT_t2,75,chs,3.7273064311552018
Random Convex MDT_t2,75,ami,0.650799572611229
Random Convex MDT_t2,75,ari,0.513401649304025
Random Convex MDT_t2,76,chs,3.8719470842089194
Random Convex MDT_t2,76,ami,0.6985741006344028
Random Convex MDT_t2,76,ari,0.6259461825288308
Random Convex MDT_t2,77,chs,3.8360118068611575
Random Convex MDT_t2,77,ami,0.7434470111212247
Random Convex MDT_t2,77,ari,0.6651786965007798
