method,repeat,metric,value
Random Convex MDT_t1,36,chs,5.32084081288702
Random Convex MDT_t1,36,ami,0.8153315302116433
Random Convex MDT_t1,36,ari,0.717415382533215
Random Convex MDT_t1,37,chs,5.467884717097548
Random Convex MDT_t1,37,ami,0.8388560238900815
Random Convex MDT_t1,37,ari,0.7622152198920011
Random Convex MDT_t1,38,chs,5.447126545949113
Random Convex MDT_t1,38,ami,0.8542478591000245
Random Convex MDT_t1,38,ari,0.7649764332917165
Random Convex MDT_t1,39,chs,5.4110853201227895
Random Convex MDT_t1,39,ami,0.8225356749071222
Random Convex MDT_t1,39,ari,0.6984607998389936
Random Convex MDT_t1,40,chs,5.41786686125765
Random Convex MDT_t1,40,ami,0.8158012520177287
Random Convex MDT_t1,40,ari,0.7036754921735207
Random Convex MDT_t1,41,chs,5.405205541889827
Random Convex MDT_t1,41,ami,0.8117740320836794
Random Convex MDT_t1,41,ari,0.6818784871735876
Random Convex MDT_t1,42,chs,5.45400015224435
Random Convex MDT_t1,42,ami,0.8724363743594163
Random Convex MDT_t1,42,ari,0.7859302119239913
Random Convex MDT_t1,43,chs,5.432525462745918
Random Convex MDT_t1,43,ami,0.8380157370377486
Random Convex MDT_t1,43,ari,0.7602450413394757
Random Convex MDT_t1,44,chs,5.4225950986874905
Random Convex MDT_t1,44,ami,0.8103124437502446
Random Convex MDT_t1,44,ari,0.699734696523038
Random Convex MDT_t1,45,chs,5.350728857782278
Random Convex MDT_t1,45,ami,0.8412213356293435
Random Convex MDT_t1,45,ari,0.7026318460424126
Random Convex MDT_t1,46,chs,5.456261570997364
Random Convex MDT_t1,46,ami,0.8443384676014867
Random Convex MDT_t1,46,ari,0.7493982959720814
Random Convex MDT_t1,47,chs,5.44485007022994
Random Convex MDT_t1,47,ami,0.8350216729585849
Random Convex MDT_t1,47,ari,0.7438442464709643
Random Convex MDT_t1,48,chs,5.48882534949447
Random Convex MDT_t1,48,ami,0.8712733685998116
Random Convex MDT_t1,48,ari,0.786873161875257
Random Convex MDT_t1,49,chs,5.4044018058861125
Random Convex MDT_t1,49,ami,0.8132390938685544
Random Convex MDT_t1,49,ari,0.6832167660293224
Random Convex MDT_t1,50,chs,5.434734690936082
Random Convex MDT_t1,50,ami,0.8479581583041361
Random Convex MDT_t1,50,ari,0.765382390803804
Random Convex MDT_t1,51,chs,5.1494742738872334
Random Convex MDT_t1,51,ami,0.7165960211291531
Random Convex MDT_t1,51,ari,0.5644043341984857
Random Convex MDT_t1,52,chs,5.481168928988198
Random Convex MDT_t1,52,ami,0.8823147068530744
Random Convex MDT_t1,52,ari,0.8318648156602336
Random Convex MDT_t1,53,chs,5.432544808031871
Random Convex MDT_t1,53,ami,0.8288693103880919
Random Convex MDT_t1,53,ari,0.7501189099711295
Random Convex MDT_t1,54,chs,5.30282164470048
Random Convex MDT_t1,54,ami,0.786391842901516
Random Convex MDT_t1,54,ari,0.6638687915889594
Random Convex MDT_t1,55,chs,5.445305929454858
Random Convex MDT_t1,55,ami,0.8614535998264453
Random Convex MDT_t1,55,ari,0.7771610455178963
Random Convex MDT_t1,56,chs,5.399494297404874
Random Convex MDT_t1,56,ami,0.8460202423100589
Random Convex MDT_t1,56,ari,0.7427098023059348
Random Convex MDT_t1,57,chs,5.4010381475521
Random Convex MDT_t1,57,ami,0.8234742785945949
Random Convex MDT_t1,57,ari,0.7465815888534926
Random Convex MDT_t1,58,chs,5.45637611029964
Random Convex MDT_t1,58,ami,0.855742976808948
Random Convex MDT_t1,58,ari,0.7647994381598694
Random Convex MDT_t1,59,chs,5.443489495493803
Random Convex MDT_t1,59,ami,0.8315877035662362
Random Convex MDT_t1,59,ari,0.7600448509698989
Random Convex MDT_t1,60,chs,5.436508449983934
Random Convex MDT_t1,60,ami,0.8194518884167223
Random Convex MDT_t1,60,ari,0.7121887731607489
Random Convex MDT_t1,61,chs,5.409628993266677
Random Convex MDT_t1,61,ami,0.8211644977980052
Random Convex MDT_t1,61,ari,0.7011292944889879
Random Convex MDT_t1,62,chs,5.449162793000885
Random Convex MDT_t1,62,ami,0.8517954255286568
Random Convex MDT_t1,62,ari,0.7762155463748078
Random Convex MDT_t1,63,chs,5.464877511332194
Random Convex MDT_t1,63,ami,0.8434214851404856
Random Convex MDT_t1,63,ari,0.7628690313837267
Random Convex MDT_t1,64,chs,5.424917900072934
Random Convex MDT_t1,64,ami,0.805832284857099
Random Convex MDT_t1,64,ari,0.7055722141299025
Random Convex MDT_t1,65,chs,5.3835113674396275
Random Convex MDT_t1,65,ami,0.8420279770586903
Random Convex MDT_t1,65,ari,0.7574924123626053
Random Convex MDT_t1,66,chs,5.408619325624088
Random Convex MDT_t1,66,ami,0.84403266515535
Random Convex MDT_t1,66,ari,0.759019338825368
Random Convex MDT_t1,67,chs,5.472703296553252
Random Convex MDT_t1,67,ami,0.8506056222137865
Random Convex MDT_t1,67,ari,0.7815612635513338
Random Convex MDT_t1,68,chs,5.472248565020865
Random Convex MDT_t1,68,ami,0.8595002709633403
Random Convex MDT_t1,68,ari,0.7652856865865381
Random Convex MDT_t1,69,chs,5.378108262433631
Random Convex MDT_t1,69,ami,0.8121574027416655
Random Convex MDT_t1,69,ari,0.704958880477813
Random Convex MDT_t1,70,chs,5.321947032425839
Random Convex MDT_t1,70,ami,0.7932101360521274
Random Convex MDT_t1,70,ari,0.6580817343378753
Random Convex MDT_t1,71,chs,5.367816021205009
Random Convex MDT_t1,71,ami,0.8139520218863578
Random Convex MDT_t1,71,ari,0.6927071072178016
Random Convex MDT_t1,72,chs,5.297371703455776
Random Convex MDT_t1,72,ami,0.7942982297222776
Random Convex MDT_t1,72,ari,0.6536047982084982
Random Convex MDT_t1,73,chs,5.478825894370562
Random Convex MDT_t1,73,ami,0.8693816396456073
