method,repeat,metric,value
Random Convex MDT_t1,43,ari,0.48484398464636147
Random Convex MDT_t1,44,chs,3.6050368828186237
Random Convex MDT_t1,44,ami,0.6401014542188589
Random Convex MDT_t1,44,ari,0.5835464719116622
Random Convex MDT_t1,45,chs,3.5829784656891133
Random Convex MDT_t1,45,ami,0.626506705041269
Random Convex MDT_t1,45,ari,0.5149097825795248
Random Convex MDT_t1,46,chs,3.5451750569519533
Random Convex MDT_t1,46,ami,0.590396909865483
Random Convex MDT_t1,46,ari,0.5477736904584481
Random Convex MDT_t1,47,chs,3.6205136352778613
Random Convex MDT_t1,47,ami,0.6494714083000164
Random Convex MDT_t1,47,ari,0.588358909367084
Random Convex MDT_t1,48,chs,3.571996828172598
Random Convex MDT_t1,48,ami,0.6404062293487983
Random Convex MDT_t1,48,ari,0.5786670074450858
Random Convex MDT_t1,49,chs,3.4980138081711636
Random Convex MDT_t1,49,ami,0.6346798817492624
Random Convex MDT_t1,49,ari,0.5946779972915933
Random Convex MDT_t1,50,chs,3.582122215144621
Random Convex MDT_t1,50,ami,0.6163844202492308
Random Convex MDT_t1,50,ari,0.5137859976633722
Random Convex MDT_t1,51,chs,3.494359029115397
Random Convex MDT_t1,51,ami,0.6196126648921978
Random Convex MDT_t1,51,ari,0.5645961243937617
Random Convex MDT_t1,52,chs,3.625390686241952
Random Convex MDT_t1,52,ami,0.5757422420192768
Random Convex MDT_t1,52,ari,0.4308560993985803
Random Convex MDT_t1,53,chs,3.6223426712506135
Random Convex MDT_t1,53,ami,0.6260085378677669
Random Convex MDT_t1,53,ari,0.5727257510255085
Random Convex MDT_t1,54,chs,3.5581294563337926
Random Convex MDT_t1,54,ami,0.5487445168299471
Random Convex MDT_t1,54,ari,0.5146748032371741
Random Convex MDT_t1,55,chs,3.608755362302906
Random Convex MDT_t1,55,ami,0.581544642783291
Random Convex MDT_t1,55,ari,0.4732839952377346
Random Convex MDT_t1,56,chs,3.6204127226140614
Random Convex MDT_t1,56,ami,0.6424109084293917
Random Convex MDT_t1,56,ari,0.5885438197331865
Random Convex MDT_t1,57,chs,3.6237452547598905
Random Convex MDT_t1,57,ami,0.6445445129665199
Random Convex MDT_t1,57,ari,0.5887648703847234
Random Convex MDT_t1,58,chs,3.639415708347384
Random Convex MDT_t1,58,ami,0.606342369866684
Random Convex MDT_t1,58,ari,0.48369173467219956
Random Convex MDT_t1,59,chs,3.5963026185357863
Random Convex MDT_t1,59,ami,0.6279314973850998
Random Convex MDT_t1,59,ari,0.574679681828993
Random Convex MDT_t1,60,chs,3.564263665673824
Random Convex MDT_t1,60,ami,0.5982467610775475
Random Convex MDT_t1,60,ari,0.5208053711530886
Random Convex MDT_t1,61,chs,3.6102937596977895
Random Convex MDT_t1,61,ami,0.5986321536923691
Random Convex MDT_t1,61,ari,0.4748746547528223
Random Convex MDT_t1,62,chs,3.5941005638689156
Random Convex MDT_t1,62,ami,0.6220239445920432
Random Convex MDT_t1,62,ari,0.5070703419189942
Random Convex MDT_t1,63,chs,3.3927544671902843
Random Convex MDT_t1,63,ami,0.37518201396812806
Random Convex MDT_t1,63,ari,0.16554280338378585
Random Convex MDT_t1,64,chs,3.5764667587783543
Random Convex MDT_t1,64,ami,0.5987354951405113
Random Convex MDT_t1,64,ari,0.47548849746190136
Random Convex MDT_t1,65,chs,3.6080970583664187
Random Convex MDT_t1,65,ami,0.6278813562000884
Random Convex MDT_t1,65,ari,0.573273432580624
Random Convex MDT_t1,66,chs,3.5996228519459605
Random Convex MDT_t1,66,ami,0.6413822778997949
Random Convex MDT_t1,66,ari,0.5790979818824571
Random Convex MDT_t1,67,chs,3.556926867070079
Random Convex MDT_t1,67,ami,0.6214984185310248
Random Convex MDT_t1,67,ari,0.57061488098708
Random Convex MDT_t1,68,chs,3.6256073628467202
Random Convex MDT_t1,68,ami,0.6420601836936185
Random Convex MDT_t1,68,ari,0.5883045618730018
