method,repeat,metric,value
Random Convex MDT_t1,99,ami,0.6398283751455535
Random Convex MDT_t1,99,ari,0.4516271733832832
Random Convex MDT_t2,0,ami,0.5912167138488605
Random Convex MDT_t2,0,ari,0.3357764851679636
Random Convex MDT_t2,1,ami,0.6278606785708485
Random Convex MDT_t2,1,ari,0.46940854385417247
Random Convex MDT_t2,2,ami,0.605171820419879
Random Convex MDT_t2,2,ari,0.42006593400524417
Random Convex MDT_t2,3,ami,0.5800879598468104
Random Convex MDT_t2,3,ari,0.3861623965028253
Random Convex MDT_t2,4,ami,0.5872221919879844
Random Convex MDT_t2,4,ari,0.393378004887711
Random Convex MDT_t2,5,ami,0.5981392826949855
Random Convex MDT_t2,5,ari,0.40173316040887214
Random Convex MDT_t2,6,ami,0.6433230388986799
Random Convex MDT_t2,6,ari,0.46111247912986986
Random Convex MDT_t2,7,ami,0.6197405264440388
Random Convex MDT_t2,7,ari,0.4630696986802757
Random Convex MDT_t2,8,ami,0.6007296721287892
Random Convex MDT_t2,8,ari,0.4611184355299216
Random Convex MDT_t2,9,ami,0.607739757318086
Random Convex MDT_t2,9,ari,0.4359101473210281
Random Convex MDT_t2,10,ami,0.5904909052342866
Random Convex MDT_t2,10,ari,0.4063591808714192
Random Convex MDT_t2,11,ami,0.619010592893579
Random Convex MDT_t2,11,ari,0.430859580427479
Random Convex MDT_t2,12,ami,0.6244881440643573
Random Convex MDT_t2,12,ari,0.46588633177563493
Random Convex MDT_t2,13,ami,0.6287699616607451
Random Convex MDT_t2,13,ari,0.4709917302931245
Random Convex MDT_t2,14,ami,0.6221126602019429
Random Convex MDT_t2,14,ari,0.4016462172785485
Random Convex MDT_t2,15,ami,0.6298769905110273
Random Convex MDT_t2,15,ari,0.4707697866159918
Random Convex MDT_t2,16,ami,0.6267766686741704
Random Convex MDT_t2,16,ari,0.4695161699216025
Random Convex MDT_t2,17,ami,0.6209019770963334
Random Convex MDT_t2,17,ari,0.46897766009801967
Random Convex MDT_t2,18,ami,0.6107111497141474
Random Convex MDT_t2,18,ari,0.4707687729146748
Random Convex MDT_t2,19,ami,0.6212921491182841
Random Convex MDT_t2,19,ari,0.43915419346550766
