method,repeat,metric,value
Random Convex MDT_t16,79,ami,0.8317878709143143
Random Convex MDT_t16,79,ari,0.6036161077811251
Random Convex MDT_t16,80,chs,4.5281834319945835
Random Convex MDT_t16,80,ami,0.7894675915486459
Random Convex MDT_t16,80,ari,0.5606866946873689
Random Convex MDT_t16,81,chs,4.8398184104222475
Random Convex MDT_t16,81,ami,0.7723742443213532
Random Convex MDT_t16,81,ari,0.5783863408900412
Random Convex MDT_t16,82,chs,4.841295488630194
Random Convex MDT_t16,82,ami,0.842781191321493
Random Convex MDT_t16,82,ari,0.6433638116765997
Random Convex MDT_t16,83,chs,4.843882755264652
Random Convex MDT_t16,83,ami,0.8431251649392911
Random Convex MDT_t16,83,ari,0.6408682776159901
Random Convex MDT_t16,84,chs,4.845206428176784
Random Convex MDT_t16,84,ami,0.8390064617570381
Random Convex MDT_t16,84,ari,0.6281760610905339
Random Convex MDT_t16,85,chs,4.80105002369313
Random Convex MDT_t16,85,ami,0.8359935786412297
Random Convex MDT_t16,85,ari,0.6459962405497931
Random Convex MDT_t16,86,chs,4.944731331202394
Random Convex MDT_t16,86,ami,0.8308090875195411
Random Convex MDT_t16,86,ari,0.6085495023814285
Random Convex MDT_t16,87,chs,4.455745140386292
Random Convex MDT_t16,87,ami,0.7439148280978527
Random Convex MDT_t16,87,ari,0.5136011019865606
Random Convex MDT_t16,88,chs,4.393900450205019
Random Convex MDT_t16,88,ami,0.7384382171730444
Random Convex MDT_t16,88,ari,0.5185062479715788
Random Convex MDT_t16,89,chs,4.7068509214794885
Random Convex MDT_t16,89,ami,0.8462917609152524
Random Convex MDT_t16,89,ari,0.6500600950046426
Random Convex MDT_t16,90,chs,4.768404297756322
Random Convex MDT_t16,90,ami,0.8440367826090336
Random Convex MDT_t16,90,ari,0.6504523453234651
Random Convex MDT_t16,91,chs,4.770497747858443
Random Convex MDT_t16,91,ami,0.8256486623809053
Random Convex MDT_t16,91,ari,0.6207720204493031
Random Convex MDT_t16,92,chs,4.89455985599411
Random Convex MDT_t16,92,ami,0.8325028201486568
Random Convex MDT_t16,92,ari,0.6487600429072283
Random Convex MDT_t16,93,chs,4.621502072740018
Random Convex MDT_t16,93,ami,0.8164616821153555
Random Convex MDT_t16,93,ari,0.6152635002900863
Random Convex MDT_t16,94,chs,4.862135425007614
Random Convex MDT_t16,94,ami,0.8033536743301587
Random Convex MDT_t16,94,ari,0.5970956113477657
Random Convex MDT_t16,95,chs,4.333563962375901
Random Convex MDT_t16,95,ami,0.7170310862781217
Random Convex MDT_t16,95,ari,0.47430724412258657
Random Convex MDT_t16,96,chs,4.418102028922213
Random Convex MDT_t16,96,ami,0.7589274324540874
Random Convex MDT_t16,96,ari,0.5582893479236665
Random Convex MDT_t16,97,chs,4.86578880140882
Random Convex MDT_t16,97,ami,0.8473438127558724
Random Convex MDT_t16,97,ari,0.6532838392941549
Random Convex MDT_t16,98,chs,4.78245572629998
Random Convex MDT_t16,98,ami,0.8425270566071954
Random Convex MDT_t16,98,ari,0.6689172882691203
Random Convex MDT_t16,99,chs,4.35076337209293
Random Convex MDT_t16,99,ami,0.7551273742822611
Random Convex MDT_t16,99,ari,0.5309946411759096
Random Convex MDT_t17,0,chs,4.5070918969868545
Random Convex MDT_t17,0,ami,0.7913682222893418
Random Convex MDT_t17,0,ari,0.561591102425105
Random Convex MDT_t17,1,chs,4.641573252413928
Random Convex MDT_t17,1,ami,0.81663023951559
Random Convex MDT_t17,1,ari,0.6231442761153542
Random Convex MDT_t17,2,chs,4.524688448493184
Random Convex MDT_t17,2,ami,0.7882004065837255
Random Convex MDT_t17,2,ari,0.6010065810155758
Random Convex MDT_t17,3,chs,4.24057864809753
Random Convex MDT_t17,3,ami,0.7471473722140167
Random Convex MDT_t17,3,ari,0.5127054288392751
Random Convex MDT_t17,4,chs,4.563772597463142
Random Convex MDT_t17,4,ami,0.8117807696313418
Random Convex MDT_t17,4,ari,0.599649329592254
Random Convex MDT_t17,5,chs,4.290766039511747
Random Convex MDT_t17,5,ami,0.6894686354389156
Random Convex MDT_t17,5,ari,0.4344339470270924
Random Convex MDT_t17,6,chs,4.925358637865201
Random Convex MDT_t17,6,ami,0.8299448129123388
Random Convex MDT_t17,6,ari,0.6413725258736269
Random Convex MDT_t17,7,chs,4.492163596201459
Random Convex MDT_t17,7,ami,0.7767486154416703
Random Convex MDT_t17,7,ari,0.5612237473372044
Random Convex MDT_t17,8,chs,4.879990673613614
Random Convex MDT_t17,8,ami,0.8477729225806402
Random Convex MDT_t17,8,ari,0.6598434353767134
Random Convex MDT_t17,9,chs,4.090862061656342
Random Convex MDT_t17,9,ami,0.7135852123942984
Random Convex MDT_t17,9,ari,0.4800919884114464
Random Convex MDT_t17,10,chs,4.853156639023284
Random Convex MDT_t17,10,ami,0.853937163649848
Random Convex MDT_t17,10,ari,0.6582085334150211
Random Convex MDT_t17,11,chs,4.223396492484163
Random Convex MDT_t17,11,ami,0.7376079350029834
Random Convex MDT_t17,11,ari,0.5024484513252684
Random Convex MDT_t17,12,chs,4.648771992389315
Random Convex MDT_t17,12,ami,0.8187578557298999
Random Convex MDT_t17,12,ari,0.6024309622764594
Random Convex MDT_t17,13,chs,4.572542521781179
Random Convex MDT_t17,13,ami,0.8189507133615
Random Convex MDT_t17,13,ari,0.6120951021228827
Random Convex MDT_t17,14,chs,4.70020932546836
Random Convex MDT_t17,14,ami,0.7770464045207615
Random Convex MDT_t17,14,ari,0.5564387078812932
Random Convex MDT_t17,15,chs,4.402759389660071
Random Convex MDT_t17,15,ami,0.7674565003165155
Random Convex MDT_t17,15,ari,0.5539833674759503
Random Convex MDT_t17,16,chs,4.246152761728332
Random Convex MDT_t17,16,ami,0.733274795465748
Random Convex MDT_t17,16,ari,0.4957799055879405
Random Convex MDT_t17,17,chs,4.6707697812348465
Random Convex MDT_t17,17,ami,0.802446178010314
Random Convex MDT_t17,17,ari,0.6310166054305464
Random Convex MDT_t17,18,chs,4.50342457642136
Random Convex MDT_t17,18,ami,0.7852390595274469
Random Convex MDT_t17,18,ari,0.575995483282067
Random Convex MDT_t17,19,chs,4.37072856677207
Random Convex MDT_t17,19,ami,0.7542321148062497
Random Convex MDT_t17,19,ari,0.49928276442695296
Random Convex MDT_t17,20,chs,4.325228846738731
Random Convex MDT_t17,20,ami,0.7355487993321164
Random Convex MDT_t17,20,ari,0.4719194544924572
Random Convex MDT_t17,21,chs,4.076024737682135
Random Convex MDT_t17,21,ami,0.6942519618282222
Random Convex MDT_t17,21,ari,0.45989828961501283
Random Convex MDT_t17,22,chs,4.572501205281099
Random Convex MDT_t17,22,ami,0.782376650432023
Random Convex MDT_t17,22,ari,0.5761303472115328
Random Convex MDT_t17,23,chs,4.686790036164104
Random Convex MDT_t17,23,ami,0.8271255971334045
Random Convex MDT_t17,23,ari,0.6030930199243653
Random Convex MDT_t17,24,chs,4.428968727179389
Random Convex MDT_t17,24,ami,0.7850709174974877
Random Convex MDT_t17,24,ari,0.5726079365034591
Random Convex MDT_t17,25,chs,4.634120611152633
Random Convex MDT_t17,25,ami,0.8086921337743735
Random Convex MDT_t17,25,ari,0.6041444186325072
Random Convex MDT_t17,26,chs,4.742585212162378
Random Convex MDT_t17,26,ami,0.8107852253101968
Random Convex MDT_t17,26,ari,0.5982278432819012
Random Convex MDT_t17,27,chs,4.623354145255088
Random Convex MDT_t17,27,ami,0.8047143758381928
Random Convex MDT_t17,27,ari,0.6073074394286893
Random Convex MDT_t17,28,chs,4.1993570693397
Random Convex MDT_t17,28,ami,0.6850121942983919
Random Convex MDT_t17,28,ari,0.4327448580679046
Random Convex MDT_t17,29,chs,4.909894783685041
Random Convex MDT_t17,29,ami,0.8129336377983384
Random Convex MDT_t17,29,ari,0.6130748126421394
Random Convex MDT_t17,30,chs,4.674120155798275
Random Convex MDT_t17,30,ami,0.8128972780690538
Random Convex MDT_t17,30,ari,0.6024095327668181
Random Convex MDT_t17,31,chs,4.448041353899035
Random Convex MDT_t17,31,ami,0.7935175868523338
Random Convex MDT_t17,31,ari,0.5357354824230078
Random Convex MDT_t17,32,chs,4.651117377949771
Random Convex MDT_t17,32,ami,0.8210348866875228
Random Convex MDT_t17,32,ari,0.588994237082529
Random Convex MDT_t17,33,chs,4.351189065815043
Random Convex MDT_t17,33,ami,0.754994149996342
Random Convex MDT_t17,33,ari,0.5364355637767111
Random Convex MDT_t17,34,chs,4.36635890395037
Random Convex MDT_t17,34,ami,0.7764287780446112
Random Convex MDT_t17,34,ari,0.5336351768414921
Random Convex MDT_t17,35,chs,4.6579248264913895
Random Convex MDT_t17,35,ami,0.810725134328692
Random Convex MDT_t17,35,ari,0.5457149279342745
Random Convex MDT_t17,36,chs,4.534761155022749
Random Convex MDT_t17,36,ami,0.7860474984892862
Random Convex MDT_t17,36,ari,0.5798572758971693
Random Convex MDT_t17,37,chs,4.744584147524008
Random Convex MDT_t17,37,ami,0.8323482249660265
Random Convex MDT_t17,37,ari,0.6554197845971367
Random Convex MDT_t17,38,chs,4.565045832655216
Random Convex MDT_t17,38,ami,0.7858290236434504
Random Convex MDT_t17,38,ari,0.5852627778692137
Random Convex MDT_t17,39,chs,4.491922860146208
Random Convex MDT_t17,39,ami,0.7770476452586356
Random Convex MDT_t17,39,ari,0.5514984770566017
Random Convex MDT_t17,40,chs,4.612651182350025
Random Convex MDT_t17,40,ami,0.8068846393754322
Random Convex MDT_t17,40,ari,0.5973368822564492
Random Convex MDT_t17,41,chs,4.6423685304453
Random Convex MDT_t17,41,ami,0.8119562716834784
Random Convex MDT_t17,41,ari,0.6299275216052151
Random Convex MDT_t17,42,chs,4.16659377540222
Random Convex MDT_t17,42,ami,0.7089773751653922
Random Convex MDT_t17,42,ari,0.47037742601222726
Random Convex MDT_t17,43,chs,4.70603539494411
Random Convex MDT_t17,43,ami,0.8084473464166568
Random Convex MDT_t17,43,ari,0.5842146548888362
Random Convex MDT_t17,44,chs,4.600663333241113
Random Convex MDT_t17,44,ami,0.8044837507028021
Random Convex MDT_t17,44,ari,0.5926674949277986
Random Convex MDT_t17,45,chs,4.352009498617146
Random Convex MDT_t17,45,ami,0.7297087889873342
Random Convex MDT_t17,45,ari,0.5102879748264427
Random Convex MDT_t17,46,chs,4.6000291328860285
Random Convex MDT_t17,46,ami,0.810792189078434
Random Convex MDT_t17,46,ari,0.5907989801148503
Random Convex MDT_t17,47,chs,4.408150636917621
Random Convex MDT_t17,47,ami,0.7980931066733767
Random Convex MDT_t17,47,ari,0.5794823615853121
Random Convex MDT_t17,48,chs,4.692101960899067
Random Convex MDT_t17,48,ami,0.7878800685067703
Random Convex MDT_t17,48,ari,0.5663330921556903
Random Convex MDT_t17,49,chs,4.63851652931048
Random Convex MDT_t17,49,ami,0.8126322303583661
Random Convex MDT_t17,49,ari,0.6164185110035777
Random Convex MDT_t17,50,chs,4.425563346861917
Random Convex MDT_t17,50,ami,0.745079524804061
Random Convex MDT_t17,50,ari,0.5157492127096918
Random Convex MDT_t17,51,chs,4.763713200510742
Random Convex MDT_t17,51,ami,0.8404029408190328
Random Convex MDT_t17,51,ari,0.6483840807004033
Random Convex MDT_t17,52,chs,4.4278686788999275
Random Convex MDT_t17,52,ami,0.7634926758307847
Random Convex MDT_t17,52,ari,0.5498957644459376
Random Convex MDT_t17,53,chs,4.861355109501216
Random Convex MDT_t17,53,ami,0.7968014767457621
Random Convex MDT_t17,53,ari,0.6088140108395339
Random Convex MDT_t17,54,chs,4.748398567172973
Random Convex MDT_t17,54,ami,0.8162783963675211
Random Convex MDT_t17,54,ari,0.6102054068833521
Random Convex MDT_t17,55,chs,4.589806930345823
Random Convex MDT_t17,55,ami,0.8202587214348032
Random Convex MDT_t17,55,ari,0.604371857832822
Random Convex MDT_t17,56,chs,4.937531663163949
Random Convex MDT_t17,56,ami,0.8499945329325637
Random Convex MDT_t17,56,ari,0.6624256356148728
Random Convex MDT_t17,57,chs,4.748054202427979
Random Convex MDT_t17,57,ami,0.8232707620649707
Random Convex MDT_t17,57,ari,0.6198060829377162
Random Convex MDT_t17,58,chs,4.495666774834052
Random Convex MDT_t17,58,ami,0.7760460835710971
Random Convex MDT_t17,58,ari,0.5643928435222233
Random Convex MDT_t17,59,chs,4.799211247388832
Random Convex MDT_t17,59,ami,0.8114017511113191
Random Convex MDT_t17,59,ari,0.5890697947052292
Random Convex MDT_t17,60,chs,4.768676681198143
Random Convex MDT_t17,60,ami,0.8461778495011418
Random Convex MDT_t17,60,ari,0.6436722584384335
Random Convex MDT_t17,61,chs,4.796261055804293
Random Convex MDT_t17,61,ami,0.8244096722763877
Random Convex MDT_t17,61,ari,0.6327602013941566
Random Convex MDT_t17,62,chs,4.46082285852422
Random Convex MDT_t17,62,ami,0.7807781299489522
Random Convex MDT_t17,62,ari,0.5691207656770998
Random Convex MDT_t17,63,chs,4.801760960150301
Random Convex MDT_t17,63,ami,0.8439477384741636
Random Convex MDT_t17,63,ari,0.6538270263101286
Random Convex MDT_t17,64,chs,4.58447621407737
Random Convex MDT_t17,64,ami,0.7961020391714391
Random Convex MDT_t17,64,ari,0.5844179785652018
Random Convex MDT_t17,65,chs,4.5997020092479
Random Convex MDT_t17,65,ami,0.8167474422627663
Random Convex MDT_t17,65,ari,0.6156698935792234
Random Convex MDT_t17,66,chs,4.527917887697471
Random Convex MDT_t17,66,ami,0.8027400581822187
Random Convex MDT_t17,66,ari,0.5711814134995071
Random Convex MDT_t17,67,chs,4.6804135104210145
Random Convex MDT_t17,67,ami,0.8373783027425477
Random Convex MDT_t17,67,ari,0.6405001945453896
Random Convex MDT_t17,68,chs,4.564034181396679
Random Convex MDT_t17,68,ami,0.7762526359952883
Random Convex MDT_t17,68,ari,0.5628567444973823
Random Convex MDT_t17,69,chs,4.388361285147105
Random Convex MDT_t17,69,ami,0.7807213632817495
Random Convex MDT_t17,69,ari,0.5540331451842122
Random Convex MDT_t17,70,chs,4.850577460153045
Random Convex MDT_t17,70,ami,0.8182162843845849
Random Convex MDT_t17,70,ari,0.6179532756748783
Random Convex MDT_t17,71,chs,4.328540089200033
Random Convex MDT_t17,71,ami,0.7370068204538001
Random Convex MDT_t17,71,ari,0.5033394559109449
Random Convex MDT_t17,72,chs,4.752014058145308
Random Convex MDT_t17,72,ami,0.8166485800624197
Random Convex MDT_t17,72,ari,0.6232300358212408
Random Convex MDT_t17,73,chs,4.7079042798858515
Random Convex MDT_t17,73,ami,0.8187077391017212
Random Convex MDT_t17,73,ari,0.6313100391986931
Random Convex MDT_t17,74,chs,4.611327744199598
Random Convex MDT_t17,74,ami,0.8147049853732565
Random Convex MDT_t17,74,ari,0.601951471926421
Random Convex MDT_t17,75,chs,4.4914374018505505
Random Convex MDT_t17,75,ami,0.7776667039409422
Random Convex MDT_t17,75,ari,0.5674051027516929
Random Convex MDT_t17,76,chs,4.521337047991572
Random Convex MDT_t17,76,ami,0.7954112832849766
Random Convex MDT_t17,76,ari,0.5646468044749792
Random Convex MDT_t17,77,chs,4.580054762918206
Random Convex MDT_t17,77,ami,0.8051866039151087
Random Convex MDT_t17,77,ari,0.5833227595415666
Random Convex MDT_t17,78,chs,4.8801080740698
Random Convex MDT_t17,78,ami,0.8451517151127624
Random Convex MDT_t17,78,ari,0.6601460428349746
Random Convex MDT_t17,79,chs,4.780013293342203
Random Convex MDT_t17,79,ami,0.8330142621339458
Random Convex MDT_t17,79,ari,0.6374614782593737
Random Convex MDT_t17,80,chs,4.689071766708067
Random Convex MDT_t17,80,ami,0.7945605407339195
Random Convex MDT_t17,80,ari,0.5835000949559281
Random Convex MDT_t17,81,chs,4.465570047549118
Random Convex MDT_t17,81,ami,0.8013486557652935
Random Convex MDT_t17,81,ari,0.5907339327747724
Random Convex MDT_t17,82,chs,4.759908217838586
Random Convex MDT_t17,82,ami,0.8339863438193648
Random Convex MDT_t17,82,ari,0.6412434746724373
Random Convex MDT_t17,83,chs,4.294086946068028
Random Convex MDT_t17,83,ami,0.7410565307216562
Random Convex MDT_t17,83,ari,0.5088328150539192
Random Convex MDT_t17,84,chs,4.569919381769441
Random Convex MDT_t17,84,ami,0.7950504070886811
Random Convex MDT_t17,84,ari,0.5671043301430392
Random Convex MDT_t17,85,chs,4.4435435118273094
Random Convex MDT_t17,85,ami,0.7674998545247935
Random Convex MDT_t17,85,ari,0.5585527684755524
Random Convex MDT_t17,86,chs,4.5388202551185275
Random Convex MDT_t17,86,ami,0.7718884902930698
Random Convex MDT_t17,86,ari,0.5759392567947944
Random Convex MDT_t17,87,chs,4.766918004536698
Random Convex MDT_t17,87,ami,0.8154847480474345
Random Convex MDT_t17,87,ari,0.6017856748596805
Random Convex MDT_t17,88,chs,4.268857498856472
Random Convex MDT_t17,88,ami,0.7590571192927545
Random Convex MDT_t17,88,ari,0.5133948378360568
Random Convex MDT_t17,89,chs,4.580155760415253
Random Convex MDT_t17,89,ami,0.7984800756665655
Random Convex MDT_t17,89,ari,0.556601794950508
Random Convex MDT_t17,90,chs,4.545736478916263
Random Convex MDT_t17,90,ami,0.7939164011322158
Random Convex MDT_t17,90,ari,0.5717267305351372
Random Convex MDT_t17,91,chs,4.678643151232819
Random Convex MDT_t17,91,ami,0.8137088455335387
Random Convex MDT_t17,91,ari,0.6160088622198604
Random Convex MDT_t17,92,chs,4.500585324514731
Random Convex MDT_t17,92,ami,0.8048706862062961
Random Convex MDT_t17,92,ari,0.563253967484719
Random Convex MDT_t17,93,chs,4.632494031282339
Random Convex MDT_t17,93,ami,0.8223936847879131
Random Convex MDT_t17,93,ari,0.6067492664087029
Random Convex MDT_t17,94,chs,4.596249100573682
Random Convex MDT_t17,94,ami,0.8293446946330505
Random Convex MDT_t17,94,ari,0.6198640925985476
Random Convex MDT_t17,95,chs,4.670562985709954
Random Convex MDT_t17,95,ami,0.8014070868236362
Random Convex MDT_t17,95,ari,0.567470871526516
Random Convex MDT_t17,96,chs,4.808126226628175
Random Convex MDT_t17,96,ami,0.8419045391080522
Random Convex MDT_t17,96,ari,0.6592102806615601
Random Convex MDT_t17,97,chs,4.703567786070619
Random Convex MDT_t17,97,ami,0.8323061760122739
Random Convex MDT_t17,97,ari,0.6216567135908039
Random Convex MDT_t17,98,chs,4.740027258125622
Random Convex MDT_t17,98,ami,0.8494701845278683
Random Convex MDT_t17,98,ari,0.6440046590001655
Random Convex MDT_t17,99,chs,4.924179766423722
Random Convex MDT_t17,99,ami,0.8437269971716722
Random Convex MDT_t17,99,ari,0.6818920014171633
Random Convex MDT_t18,0,chs,4.1805289411419775
Random Convex MDT_t18,0,ami,0.7470728386524615
Random Convex MDT_t18,0,ari,0.4912060222610972
Random Convex MDT_t18,1,chs,4.348036238029313
Random Convex MDT_t18,1,ami,0.7801148066262812
Random Convex MDT_t18,1,ari,0.5735963669949564
Random Convex MDT_t18,2,chs,4.44239860403705
Random Convex MDT_t18,2,ami,0.7865548522739193
Random Convex MDT_t18,2,ari,0.5762821933943779
Random Convex MDT_t18,3,chs,4.627500922136822
Random Convex MDT_t18,3,ami,0.8091949962899115
Random Convex MDT_t18,3,ari,0.5753697867379026
Random Convex MDT_t18,4,chs,4.613669990274882
Random Convex MDT_t18,4,ami,0.800004140210903
Random Convex MDT_t18,4,ari,0.6000304150208251
Random Convex MDT_t18,5,chs,4.333993002239484
Random Convex MDT_t18,5,ami,0.7776934431613453
Random Convex MDT_t18,5,ari,0.5237087052110361
Random Convex MDT_t18,6,chs,4.319766574542078
Random Convex MDT_t18,6,ami,0.7858364018447617
Random Convex MDT_t18,6,ari,0.5514424997382209
Random Convex MDT_t18,7,chs,4.3758665028460335
Random Convex MDT_t18,7,ami,0.7573696505052239
Random Convex MDT_t18,7,ari,0.5376850115178571
Random Convex MDT_t18,8,chs,4.256423010527329
Random Convex MDT_t18,8,ami,0.7329893724128597
Random Convex MDT_t18,8,ari,0.5152545663462864
Random Convex MDT_t18,9,chs,4.604532472018459
Random Convex MDT_t18,9,ami,0.7936854134126645
Random Convex MDT_t18,9,ari,0.559808995567624
Random Convex MDT_t18,10,chs,4.557243327484143
Random Convex MDT_t18,10,ami,0.8001784253918923
Random Convex MDT_t18,10,ari,0.5712379390185488
Random Convex MDT_t18,11,chs,4.642056642213571
Random Convex MDT_t18,11,ami,0.8134343396795274
Random Convex MDT_t18,11,ari,0.608001988502899
Random Convex MDT_t18,12,chs,4.663804989337334
Random Convex MDT_t18,12,ami,0.8252910283655785
Random Convex MDT_t18,12,ari,0.6215931527666476
Random Convex MDT_t18,13,chs,4.299399595260624
Random Convex MDT_t18,13,ami,0.744663066719209
Random Convex MDT_t18,13,ari,0.5450055127604734
Random Convex MDT_t18,14,chs,4.50895221142316
Random Convex MDT_t18,14,ami,0.8142484889930176
Random Convex MDT_t18,14,ari,0.5985693201051949
Random Convex MDT_t18,15,chs,4.669788506639915
Random Convex MDT_t18,15,ami,0.8380753455903716
Random Convex MDT_t18,15,ari,0.6165607516862142
Random Convex MDT_t18,16,chs,4.322508550190443
Random Convex MDT_t18,16,ami,0.7458362591438858
Random Convex MDT_t18,16,ari,0.5296730605246622
Random Convex MDT_t18,17,chs,4.685760576187856
Random Convex MDT_t18,17,ami,0.832612488000031
Random Convex MDT_t18,17,ari,0.6149376293778126
Random Convex MDT_t18,18,chs,4.413367956477262
Random Convex MDT_t18,18,ami,0.7861244137845326
Random Convex MDT_t18,18,ari,0.5632262150581271
Random Convex MDT_t18,19,chs,4.542904803517609
Random Convex MDT_t18,19,ami,0.8083828953468392
Random Convex MDT_t18,19,ari,0.6060495307989925
Random Convex MDT_t18,20,chs,4.597701724813347
Random Convex MDT_t18,20,ami,0.8136124127933442
Random Convex MDT_t18,20,ari,0.5983563607684211
Random Convex MDT_t18,21,chs,4.7419967947812
Random Convex MDT_t18,21,ami,0.8319870726786041
Random Convex MDT_t18,21,ari,0.6414861593406198
Random Convex MDT_t18,22,chs,4.706530512064206
Random Convex MDT_t18,22,ami,0.8368910259265406
Random Convex MDT_t18,22,ari,0.6462562004631106
Random Convex MDT_t18,23,chs,4.615599593008459
Random Convex MDT_t18,23,ami,0.8139424392932499
Random Convex MDT_t18,23,ari,0.6118580070375355
Random Convex MDT_t18,24,chs,4.591175612306464
Random Convex MDT_t18,24,ami,0.8009004184356577
Random Convex MDT_t18,24,ari,0.5616206279634596
Random Convex MDT_t18,25,chs,4.528619217147271
Random Convex MDT_t18,25,ami,0.7948852418488598
Random Convex MDT_t18,25,ari,0.5658798819182521
Random Convex MDT_t18,26,chs,4.513179456239686
Random Convex MDT_t18,26,ami,0.7874960129273666
Random Convex MDT_t18,26,ari,0.5761253125877246
Random Convex MDT_t18,27,chs,4.818358927805893
Random Convex MDT_t18,27,ami,0.8229530107833369
Random Convex MDT_t18,27,ari,0.6261067517180846
Random Convex MDT_t18,28,chs,4.341189889559809
Random Convex MDT_t18,28,ami,0.7525678085312968
Random Convex MDT_t18,28,ari,0.521853521467669
Random Convex MDT_t18,29,chs,4.660628963771262
Random Convex MDT_t18,29,ami,0.8162052289956416
Random Convex MDT_t18,29,ari,0.6092936889716035
Random Convex MDT_t18,30,chs,4.654434228480926
Random Convex MDT_t18,30,ami,0.8182127818188922
Random Convex MDT_t18,30,ari,0.6106161753574975
Random Convex MDT_t18,31,chs,4.585609642802197
Random Convex MDT_t18,31,ami,0.8138688707081594
Random Convex MDT_t18,31,ari,0.5778696225747095
Random Convex MDT_t18,32,chs,4.619527805950141
Random Convex MDT_t18,32,ami,0.8102333889618827
Random Convex MDT_t18,32,ari,0.5997318676777069
Random Convex MDT_t18,33,chs,4.579838235088378
Random Convex MDT_t18,33,ami,0.8068773124261404
Random Convex MDT_t18,33,ari,0.5857762192710915
Random Convex MDT_t18,34,chs,4.777878569209185
Random Convex MDT_t18,34,ami,0.8236521855801603
Random Convex MDT_t18,34,ari,0.6216403021303506
Random Convex MDT_t18,35,chs,4.338326564897692
Random Convex MDT_t18,35,ami,0.766002751519571
Random Convex MDT_t18,35,ari,0.5335372307391136
Random Convex MDT_t18,36,chs,4.263826211981496
Random Convex MDT_t18,36,ami,0.7170611725715008
Random Convex MDT_t18,36,ari,0.4877866039090956
Random Convex MDT_t18,37,chs,4.195323030462361
Random Convex MDT_t18,37,ami,0.6957470864443301
Random Convex MDT_t18,37,ari,0.42971289593190065
Random Convex MDT_t18,38,chs,4.298745309462597
Random Convex MDT_t18,38,ami,0.7302726090926708
Random Convex MDT_t18,38,ari,0.5008703118897795
Random Convex MDT_t18,39,chs,4.665520940250052
Random Convex MDT_t18,39,ami,0.8304491381421083
Random Convex MDT_t18,39,ari,0.6116424910160714
Random Convex MDT_t18,40,chs,4.669189594969452
Random Convex MDT_t18,40,ami,0.8180175364436857
Random Convex MDT_t18,40,ari,0.6276567025957159
Random Convex MDT_t18,41,chs,4.736227235790797
Random Convex MDT_t18,41,ami,0.818252982594617
Random Convex MDT_t18,41,ari,0.6038003540433808
Random Convex MDT_t18,42,chs,4.67019076698929
Random Convex MDT_t18,42,ami,0.8163254937182948
Random Convex MDT_t18,42,ari,0.6014663739312758
Random Convex MDT_t18,43,chs,4.280800059092537
Random Convex MDT_t18,43,ami,0.7625424479195083
Random Convex MDT_t18,43,ari,0.5029234674736027
Random Convex MDT_t18,44,chs,4.507563506773747
Random Convex MDT_t18,44,ami,0.8116385774262331
Random Convex MDT_t18,44,ari,0.5844648899407678
Random Convex MDT_t18,45,chs,4.427918357975103
Random Convex MDT_t18,45,ami,0.7695070192469929
Random Convex MDT_t18,45,ari,0.5502349377583278
Random Convex MDT_t18,46,chs,4.663632326667909
Random Convex MDT_t18,46,ami,0.8206885800265094
Random Convex MDT_t18,46,ari,0.604772797813495
Random Convex MDT_t18,47,chs,4.273720599473821
Random Convex MDT_t18,47,ami,0.7684724455475856
Random Convex MDT_t18,47,ari,0.5400176757677911
Random Convex MDT_t18,48,chs,4.482366495732056
Random Convex MDT_t18,48,ami,0.7841778934335804
Random Convex MDT_t18,48,ari,0.5620550784667905
Random Convex MDT_t18,49,chs,4.648378070842467
Random Convex MDT_t18,49,ami,0.8114411985654448
Random Convex MDT_t18,49,ari,0.6031157676575943
Random Convex MDT_t18,50,chs,4.734031325321322
Random Convex MDT_t18,50,ami,0.8237961202063304
Random Convex MDT_t18,50,ari,0.6358907469704346
Random Convex MDT_t18,51,chs,4.5124073863758705
Random Convex MDT_t18,51,ami,0.8066454981094306
Random Convex MDT_t18,51,ari,0.5868951755165863
Random Convex MDT_t18,52,chs,4.481842467775998
Random Convex MDT_t18,52,ami,0.780065150713626
Random Convex MDT_t18,52,ari,0.5497945990572487
Random Convex MDT_t18,53,chs,4.209470465658916
Random Convex MDT_t18,53,ami,0.6591987089060138
Random Convex MDT_t18,53,ari,0.4386417467688452
Random Convex MDT_t18,54,chs,4.506673119789771
Random Convex MDT_t18,54,ami,0.7853444210295568
Random Convex MDT_t18,54,ari,0.5536860879209725
Random Convex MDT_t18,55,chs,3.7546719857017923
Random Convex MDT_t18,55,ami,0.6635571077915436
Random Convex MDT_t18,55,ari,0.4253413478475707
Random Convex MDT_t18,56,chs,4.792513627844529
Random Convex MDT_t18,56,ami,0.8285232984289933
Random Convex MDT_t18,56,ari,0.5950808399762951
Random Convex MDT_t18,57,chs,4.693930978557444
Random Convex MDT_t18,57,ami,0.8164904512767561
Random Convex MDT_t18,57,ari,0.6162345590649971
Random Convex MDT_t18,58,chs,4.232481340230195
Random Convex MDT_t18,58,ami,0.7265497683507515
Random Convex MDT_t18,58,ari,0.49370705422907707
Random Convex MDT_t18,59,chs,4.810602663305322
Random Convex MDT_t18,59,ami,0.8303001015685333
Random Convex MDT_t18,59,ari,0.596767085821024
Random Convex MDT_t18,60,chs,4.499435590797204
Random Convex MDT_t18,60,ami,0.800650929049337
Random Convex MDT_t18,60,ari,0.5637233801667191
