method,repeat,metric,value
Random Convex MDT_t1,81,ami,0.5942594991018657
Random Convex MDT_t1,81,ari,0.41213938303684455
Random Convex MDT_t1,82,chs,5.082693607041687
Random Convex MDT_t1,82,ami,0.5546766317514706
Random Convex MDT_t1,82,ari,0.4072178642840164
Random Convex MDT_t1,83,chs,5.060193668324242
Random Convex MDT_t1,83,ami,0.5397525615955178
Random Convex MDT_t1,83,ari,0.3946363416954158
Random Convex MDT_t1,84,chs,5.115895252836631
Random Convex MDT_t1,84,ami,0.6356034166333643
Random Convex MDT_t1,84,ari,0.33779736868669874
Random Convex MDT_t1,85,chs,4.968061641083241
Random Convex MDT_t1,85,ami,0.5808802478755545
Random Convex MDT_t1,85,ari,0.39913095002962673
Random Convex MDT_t1,86,chs,5.136672454488948
Random Convex MDT_t1,86,ami,0.5968708584865127
Random Convex MDT_t1,86,ari,0.42958108991749794
Random Convex MDT_t1,87,chs,5.121994883947825
Random Convex MDT_t1,87,ami,0.5733908062222326
Random Convex MDT_t1,87,ari,0.4067165739617749
Random Convex MDT_t1,88,chs,5.158396093977622
Random Convex MDT_t1,88,ami,0.5857683237346571
Random Convex MDT_t1,88,ari,0.38143772098700185
Random Convex MDT_t1,89,chs,5.14032583158654
Random Convex MDT_t1,89,ami,0.5777408354452225
Random Convex MDT_t1,89,ari,0.348957427819697
Random Convex MDT_t1,90,chs,4.900149389526859
Random Convex MDT_t1,90,ami,0.5549883714517346
Random Convex MDT_t1,90,ari,0.3844542641315658
Random Convex MDT_t1,91,chs,5.1353785738958715
Random Convex MDT_t1,91,ami,0.5943683153130412
Random Convex MDT_t1,91,ari,0.42196221110513915
Random Convex MDT_t1,92,chs,5.028857656479758
Random Convex MDT_t1,92,ami,0.5547533572509592
Random Convex MDT_t1,92,ari,0.4179965852488394
Random Convex MDT_t1,93,chs,5.102365230038185
Random Convex MDT_t1,93,ami,0.5709836856048714
Random Convex MDT_t1,93,ari,0.3529222745417918
Random Convex MDT_t1,94,chs,5.191691636702107
